temp,hum,temp_outdoor,occupancy,time_of_day,ac_power
23.476937226291493,45.756426663696246,31.63796365571479,6,7,53.20683888975824
24.675923766122825,50.49005982970691,26.115689506893037,8,15,48.595322839758516
22.891419213499923,57.93949387943162,28.75874443069453,8,18,63.51574066610366
23.605582212984995,47.27457888157764,31.546391925633472,5,14,54.86354346540894
26.47814151432452,54.42036000331697,28.936400415345403,5,14,53.64016842624991
22.689707288285348,39.86169498755146,31.152299403138166,3,5,44.004839198344044
19.180268697783962,61.30875603596156,33.364851030159585,7,8,75.27872510613776
29.24875171261626,72.6491380555077,31.472884002701598,1,14,48.74630666724853
28.14436223607146,82.92208867909962,26.765818479161883,4,6,39.100043775025895
20.123211914683143,55.91168146666439,26.85400196514838,0,7,50.43640386960857
26.069123415735582,62.88204140797187,22.801473516909823,9,17,45.42829265749762
22.491075688345973,37.19374327092511,25.73039851239641,1,20,35.18736084118371
24.79046164599318,70.02734326305588,39.81034180949264,0,15,64.35019762446223
24.882672387040483,62.762285047241065,26.03998212952378,5,14,40.09848878921176
23.296776599051036,50.16066555048767,24.033105937780903,1,2,33.12681221177608
21.64870300324081,67.37180800289009,31.599639309223868,3,0,58.33449599155663
21.928376843051222,52.455239233546585,29.4481762035407,4,12,61.39769924314091
21.251424253556273,50.41974816985444,29.022033815753872,6,21,60.21925664833324
21.504533375308664,59.753349254274916,37.04522983206045,9,11,82.17989168512244
23.798465129851934,44.366455001696814,32.745633377791826,0,8,52.79296872567177
21.852720032667744,65.21624764399948,27.350035341482624,4,1,53.278943936162854
26.04615619713786,44.44010188073157,27.8776204120411,3,8,41.509362074831735
28.46173846600778,44.49945210176814,27.487067430471576,6,7,44.22155255223083
22.25984027588987,45.90310211591665,34.37369810790128,9,4,69.63731343855535
24.71821350160613,62.59500037516122,28.45926185273431,6,12,55.435302900514735
25.499055330908803,48.83224638480292,21.03423248772925,7,1,32.5365732125237
25.41600681275782,41.520042156328316,29.758401606328277,3,9,47.87171754975366
24.227865803748262,48.94320000064202,22.314869994360354,3,5,31.72075076978199
26.22804725507917,54.67957629319513,40.92115300877451,9,6,85.6431838742582
25.446746858041973,43.19027516335615,25.171660430763843,4,2,36.40119542336371
20.287012733018106,43.48318890965656,29.190676173211347,4,13,66.5815954212563
26.60746819316782,76.11296334099585,31.291013673505685,2,15,47.66521440688212
26.661872511800226,46.394345961861134,28.55670919660385,4,5,45.00648732016065
21.710141687464255,51.76957631226993,28.549847992669037,4,21,51.99452102360497
24.113813506342805,51.32762999200714,32.109136430804384,7,7,59.26337572298188
26.049986978433207,50.786431922295584,37.63107979398139,6,0,55.90791933022902
23.372058541261914,61.21346739969103,33.83754540908649,7,19,68.65892356194125
27.218934143298036,64.4814295047205,37.39256939286771,4,14,57.82033950658888
31.09161748385808,51.94045568468408,24.76690445953249,1,16,18.384273557064198
21.642041902095052,42.63521713407651,31.586813166276805,7,23,57.00530553016012
19.856866190538675,67.74440227848903,30.776230260291396,8,17,69.15625043648394
24.911455786814628,54.04658908803317,31.755456458383673,1,23,41.53860795714686
26.164687515378432,72.30321814857169,36.88115985317786,0,2,52.812126121839974
23.307400878465693,32.54414102434837,28.89605425103973,5,23,37.9846985226326
28.359781989963103,56.954032212833205,27.972483167229562,2,5,37.19267773750678
19.984182600830252,74.18606333876208,32.66990398709332,0,16,62.71774858641298
26.078755869094834,51.46735864561842,21.10898636217076,5,22,34.03962905757018
22.18241753772332,52.74506576665364,28.81573975438911,7,12,56.130702095845834
29.15813371862189,57.95511691590339,29.329011553572734,8,22,45.429526129563875
29.977546059504355,49.41204181115043,25.398206918465373,5,21,30.22560392153696
21.70003023664996,51.87928067947267,35.285295056782886,5,16,71.24281301399905
22.35132859227426,51.62184905808597,24.68879841328358,0,20,36.660693730217645
26.578763660939405,48.72579265573627,29.32063475818102,4,15,43.16618282955608
22.838608050631457,67.2885655020056,31.46578612661484,2,16,59.76284109985259
23.863766346203285,59.61078032296435,36.767257807380595,6,0,70.71546529410408
24.07616526162723,57.50628232103302,29.947217825595732,8,15,57.0363575916272
18.240980531407033,63.085710068901165,34.68076797064105,5,5,81.34298893910405
23.95848676171729,52.35644166796533,33.50297698638564,4,7,51.55410563489052
21.930816677807478,47.257961816470996,30.617287780845714,6,0,51.448569325748096
22.520631532800685,48.973756953854426,24.55243295863272,8,1,49.63101892070075
28.33089601040644,55.01783041104609,22.827095695478256,4,14,28.92691540200321
20.23047931716223,44.40788291627098,30.532527007095933,4,4,58.09157484167517
26.439615560243933,49.997389834133244,27.28651563048693,9,23,48.054948594648394
23.163111209004576,49.838833581285655,34.59630545840646,3,19,65.58346507664021
23.160719494512495,76.24556229829014,33.729282590492886,4,14,59.518074613460634
26.371115688155133,27.261850600660832,29.07694502781475,6,20,41.2651356321192
25.020153883706673,53.203802785943665,24.211435380293654,2,9,37.136934658901126
25.711838991658592,72.2569379281477,32.553677748036364,3,4,63.28251757140676
26.904553981598582,56.21844464132454,24.91025276932425,8,2,50.54856960448642
23.00607485045003,62.53417473421093,26.207680385345675,1,5,36.68252910866073
22.16328979647675,55.99826315099768,25.102921308924227,7,20,53.489433074667176
20.744548420326606,48.326666187835194,29.307494890300234,8,14,61.55366825090688
21.523768410063134,32.58084065491087,35.85096167035281,4,17,61.33389590964213
32.84728327592617,57.05455687036303,29.974795648882356,6,13,44.04104180297411
27.73403874221036,47.24393395397609,27.783906537861522,5,9,48.772563369912646
19.946776901375934,46.99664593834696,22.37192534977378,0,3,35.25384465745476
20.03262612976929,50.01012744020888,32.760622923649215,7,10,59.53039325508141
25.445598185155475,72.44861406623494,26.09797697035686,8,19,45.69736382669412
25.6417943921339,79.04837542253972,30.587588095790483,9,6,66.3736015674977
25.646651505952093,57.17207937528401,28.228906920416797,0,14,42.30395740338583
23.235132619338906,50.35232776088272,34.190886097997186,7,22,62.09002786938555
23.6236372199913,43.2277358254879,29.213818039857237,2,8,42.19280562936537
24.98363857247807,59.68540161546069,29.705368227384742,5,14,60.438622303887556
24.25767901887999,72.82905600065143,32.4287357372773,9,11,69.20842993436982
17.342098881757394,52.526596129748434,40.53470091131593,7,17,99.90743154345411
23.31060110827442,31.21003959246776,34.44223465179277,4,5,52.47489717229849
21.44578069721906,61.700496718155236,29.556969468256952,7,17,68.25387771563786
24.525634256725535,64.85399711450049,30.015989953076442,6,17,57.82117818802102
32.95577700781023,39.141543596141524,27.375702698377825,6,21,31.46548649627306
25.102444996422914,56.76484183662953,25.250021482401525,6,23,54.36781072744631
23.059410941482806,59.512260161360985,27.23624606466839,8,5,59.305701468960486
26.765404505931755,54.26892697991062,26.139255181440287,5,14,46.33374743393269
25.44806366162764,47.09229080914646,33.266841918979424,5,18,50.29208664764724
25.260283471355525,65.15937223563556,24.64402571065507,8,4,44.65815716614435
25.820551779647012,50.966202540313176,36.66605280690022,5,3,53.81869509412971
30.169630694488625,40.14813837300068,33.76023191809415,6,16,40.947409927018064
20.607334694022253,34.50525514330319,30.10250864683834,6,20,63.928257708824965
25.420896230434362,67.6084951999931,30.00159305732534,1,9,48.10125295595791
21.220856610055385,61.166639764711185,27.21359345192723,7,11,57.99845523670511
25.666537939026746,55.87973547129169,31.35042205673882,5,4,54.15266394119446
21.243940465541716,50.59725363149197,35.44046231604295,3,6,67.97320256255246
22.747899559184745,49.71001585796873,26.484217688720932,6,11,53.278170938384925
23.114730257286283,44.24263351558389,22.333039555406348,7,22,41.80229562703096
26.927450158034127,50.685443554401154,33.51609127428372,0,1,50.2965024622633
26.75536333182724,33.79912784879826,31.621829871219003,9,19,48.01886421876601
20.262847870660845,47.63936346531486,24.399005992794102,3,16,41.810795914727684
24.164802332999546,51.89062483648906,26.33304314542941,3,12,46.75498295016204
21.871260435752482,61.09880047190419,25.704478629749296,9,4,63.77786304715298
20.224485267973996,54.60073536626636,26.377338654828755,8,4,61.540071756507345
23.348948848726888,62.94923113875559,28.38158622979406,5,19,51.23546028825001
23.07455163463254,68.4913510511343,28.667263478596265,3,11,56.67066624571904
31.280149459036565,65.58170093824101,26.746031724657698,0,11,21.060467007394706
25.29887947608209,59.70509847378557,26.20918090250036,7,6,54.64221024351655
19.86714749773729,55.11862679180784,28.856078280403093,8,5,73.1220641004168
22.305677987487172,45.19211991586441,30.838457674297807,4,9,50.74260327642391
27.064149886288195,62.39944051379317,28.418517318175777,4,18,57.37021356957748
30.265328318609775,71.7974738222153,35.79333511670651,9,15,60.60858286164958
19.242050063286126,58.42106039650418,32.54043857210393,7,1,72.17795468102914
18.360226844582865,74.17259148426123,22.04577071570652,7,3,57.554648989335185
29.612895526115345,39.744282919389164,32.61863882706927,4,8,40.4157009919376
25.168842532112713,43.45836615220459,33.027719912927914,3,4,56.879413543149155
21.395121804370902,63.55201507748262,27.826325159379042,5,0,59.11666210333492
25.603887258367305,57.64290210153251,22.52401206348422,9,10,39.97609058571803
16.092756782949365,68.13782176571807,30.04033379705568,4,18,71.88167884603781
24.010126519791484,54.845283592732606,29.96145674258878,7,22,60.672309573715786
24.983463518529256,46.32024577471668,24.391768817334025,8,2,46.31680025995449
26.77281041861349,52.86406757794958,22.743903918700322,0,0,28.912317856084307
20.958312143122388,39.67316029076266,29.562232267732803,8,3,60.55673490630696
24.257061484210077,43.714093269029654,28.83461403974589,8,8,57.267314976640805
21.223726121821237,64.7244399791801,27.913673173388034,5,15,57.0854927088512
24.766151267022952,63.7278741446961,29.582946326267194,9,6,58.51814885463198
21.313961032910928,58.63004284806077,24.486118130898404,4,4,41.22648744772744
22.775697482519337,37.78922479039531,27.82589693566943,6,12,56.26959710568041
21.012553815629314,51.41596424487111,32.666625153071735,7,10,60.18871899304857
25.95340872547097,42.75000111339949,28.250149598243556,8,13,49.68871173634105
26.575353349969994,66.76533253787765,21.640137641037242,8,21,43.20738678594051
23.296138290127757,49.16277866437399,27.636538611382143,9,16,51.52619454905701
24.114713984880083,44.1425228921845,24.649207682465697,2,22,37.81649694871714
19.65422575609937,55.297961651214244,31.335681482308654,7,11,62.19990516885485
23.100970055979637,48.59845543165388,31.594187016902126,0,20,43.66754713541958
23.849386148874764,69.83743910203707,21.706126874569847,6,22,48.4881652860322
31.862379273089925,47.65189102465809,33.79506485291095,4,20,34.65713082324618
20.66409892267751,41.00771740775369,24.43906849360721,1,20,40.937153957045744
28.392531716257313,33.470864842424845,37.79591145241176,1,18,51.42693535434197
26.990576320397423,54.69213497586585,29.756118677496914,7,4,56.304344102493104
24.84190921347041,49.38069886142074,23.768032507304188,4,23,37.53833800607449
29.2758614525854,40.71095393488273,24.290069646536594,2,7,17.048966146474687
25.116316417820588,66.89226461255785,31.740476458936723,0,1,43.364840809121034
25.167477587003788,61.672451474292416,28.043500550508114,6,16,48.73691352354074
23.840638040947365,54.717821210627704,29.516730451909297,2,1,31.439635733995495
27.670706647255884,68.64326244170867,38.0639011634852,6,22,68.49543806455654
27.28940770143265,61.62536033398613,26.503779678854624,1,2,33.34073775492495
22.122968137511364,46.771440984815676,30.299814288478533,3,23,51.7645521359865
20.042258416203698,44.60779836009234,37.09922243686527,1,19,63.29519812421204
23.39105808781303,63.17981544453861,31.352567377332,3,23,56.76043162953202
21.599884306807063,58.96366956467351,21.966986323209973,4,17,41.819646288424316
23.809426276153935,56.697477679706616,32.52694505866069,7,14,56.1438633849656
27.712314404052417,46.535021971310925,24.18498571108278,1,4,25.30562169762423
22.62809503473963,61.07947567005754,37.034037643664824,9,21,80.03028404943716
23.871529856065276,47.44501116866051,25.88566197501011,2,16,28.632693978063667
24.174068204425186,53.98013345406322,44.84754753872832,9,13,95.01512683712632
26.545292646615856,69.4694414638698,37.336879941638394,4,0,63.93253858828187
17.259331998046186,48.39165764189854,26.016937151860105,8,13,66.21085959185322
22.17989911570411,39.27010742927139,30.100069025008054,9,8,60.39992486925349
24.63385107683842,44.4745280812989,33.76822140816732,4,4,45.710081980674744
27.600236869280582,64.94298826687623,33.918302371133535,8,3,64.37162118256076
22.524292657481386,57.547311373802096,32.211681299880986,3,0,60.12100786455825
18.370341881874378,53.71122621311246,36.26079518483055,9,2,90.74699840276281
25.85913433789841,49.90906194688431,29.385155266828153,4,19,49.61947394696721
22.093912833523113,59.8535990755319,28.166411657119834,8,10,67.09266131754079
20.431000022728917,46.508951490097765,28.265680060376948,3,15,54.30377579039542
22.126963830860326,58.05665568642596,34.29186615986064,4,10,62.28857397921765
23.446423927032452,47.68745431187043,31.82590520151323,4,20,51.725058783680254
22.18576600638536,46.02340614724946,31.45641832845128,3,9,58.29301589475301
17.38330182870279,48.62512565174988,33.97617124628591,3,11,66.83128917215937
26.691198590661397,51.24592553516038,19.744737960730724,4,4,27.130036152020395
27.824625123836167,54.51170164066297,31.55034411937575,5,9,57.351649175401015
25.954565974018518,57.35455795111115,31.09284444436858,6,23,51.3933248323745
20.58694298872555,18.11634708571556,38.344040406503524,5,12,69.59060601367038
23.395525398157446,46.92349442253235,22.357060088681664,0,18,22.984936958381446
23.980436054311625,51.08430022643961,37.78593316188379,1,6,62.8682983344353
25.79638316868573,70.0506203860833,30.37704564462333,6,15,65.24497635327378
26.005021466154243,44.19997391617868,32.444947653300225,2,5,51.83365784299758
21.797478603664512,56.627966180999124,38.37959393804688,9,9,81.22711240466116
24.245986669240683,69.95030309735837,32.80380634002786,1,9,62.96939561244702
25.371841213845723,41.870314700527274,32.001841447312806,5,10,49.697319467668144
28.3674669664403,58.93975225864402,31.211455929011592,3,21,55.81227864059248
26.113519619474168,46.977281660654796,27.582609325028116,4,9,40.19346955228698
26.367170062126558,49.95366257710766,29.857554377448036,5,13,50.281017862238414
24.251479883788083,46.96889166046685,26.422436169386256,2,14,40.594764017779994
28.23137743561051,47.68142691584114,29.77716550287259,0,6,26.926405246860384
25.22928838787849,82.21912147906494,18.320346514724516,2,12,36.7291837432645
21.416736269479287,63.44455872071666,32.14519783783774,2,10,60.58801080105627
28.21010991037557,66.0173786178621,29.391313731081873,5,6,44.38812573680154
26.093709817617082,59.91993486836496,28.31898131666618,3,10,39.670055355168
22.670867936614552,38.93743211598042,31.098790419700716,6,13,52.523608298308574
22.56152109780227,58.94957970323307,22.832180385172798,1,16,34.84143241215344
24.889726635422285,65.72929614507346,39.64634998310641,3,15,64.89601463955937
25.389554385802754,46.466005259608885,29.486162692562,7,0,47.051093832699856
24.59187679689362,64.65326667161126,29.270777835139054,5,8,45.11300037636264
24.933926020328656,62.04336209854079,25.173018949335386,9,8,48.04475540820862
29.099872123729142,73.5204004481367,30.119731912246305,2,9,49.917720182461444
27.214629456704657,50.82216987486381,36.9347994513664,9,18,73.69332116783588
24.571906773795074,44.023890177242734,35.17958104716017,1,14,52.7728173993575
26.82393174230245,51.383718906274545,34.27218875570278,2,15,59.84320135863501
20.90242828941738,69.35570993163623,32.731994758336356,0,10,65.54004198201781
25.193781149840426,36.71594119158037,28.20728736218695,0,23,34.21532227873731
29.427919049199332,34.31624284568968,22.74918416481649,1,16,16.654924488729442
23.345862313822877,55.89395278931613,28.994806140666824,2,18,47.51003367760885
21.457098214142746,50.57410707225844,28.820642677331612,8,12,54.6025335887105
22.043733334220818,55.077278931756844,35.243972198356204,7,5,70.591125363358
20.731100887972836,64.45311771235865,31.5469522122991,8,14,58.99466604438505
21.64571427561689,49.474306538811476,38.061557639517744,6,15,69.20208611652114
22.88847570422991,36.2699416906938,35.98744270019087,6,3,71.01885734096034
19.783298942464075,75.44481557199944,27.717521952479522,4,7,61.889002501339306
24.046855001848808,45.02771712561224,21.02435401690066,6,6,29.1327437841246
26.70683152135994,44.40962877987903,36.9278761697074,3,16,57.40014229775722
21.27673145955924,66.03720013722597,36.79692611615372,4,15,76.8733759337041
28.557851770925307,51.15510878958482,23.16894204548887,0,1,27.279037477161012
25.532376265582784,54.366101479651896,37.5462000991375,3,16,70.22888226923152
27.09174175687217,59.82790124060318,31.91058585296259,2,3,50.492176216721795
22.02649633844359,65.83583103109996,30.803427490628266,1,13,46.731461510240166
26.563575681199847,51.66539306818228,38.07391627123664,1,7,66.92210236798903
20.72419829881406,70.199520059143,36.72342586615307,7,4,88.82523610028025
26.670742502509526,33.642001512651944,33.256654759976016,0,4,42.510414691253004
24.515518019380593,62.59787236953077,32.36608532905991,7,4,63.39713297930427
25.65975365995435,46.60472441982343,33.08197145265179,8,4,52.07664375680327
20.473216183125444,68.72271316607991,27.99971283058737,5,2,57.86966487296153
21.314790473170184,56.42044478830545,29.724492751338396,0,5,48.490976179110355
25.791684654760154,48.27094667990598,25.488414227027285,9,0,44.87022945862491
21.154955987327398,61.628410930216326,28.334801121305407,6,7,65.31549401241307
25.38961887629737,63.93188347207251,28.166830606655335,4,12,47.35138246949925
19.898586580619263,61.418941228586384,26.823473151891676,8,19,59.39212603547888
26.544522638000004,44.703037603669394,30.683732513242315,6,5,51.19295893497706
20.302430055694472,50.15982876377915,28.380095746497116,4,17,50.05716291220938
25.65689981303857,54.95927162878565,32.51117360175987,1,17,39.03766408328348
25.876892800938002,54.58740347349939,21.888396933531173,3,15,31.946403756395625
21.909684544711276,62.497454754383476,29.4332260294635,1,7,50.43383164673132
25.74607970125418,34.85098767493392,30.65775820088748,8,16,52.06274745695009
24.78132679000067,58.343270545535034,28.446853800815596,1,7,48.71521288893868
22.383474431421785,52.100186455633605,29.138036500953845,1,14,47.394100062489805
20.974335947771376,46.61499383616048,22.073769946350712,1,9,36.029335765635345
18.112122924982263,47.575132222304006,31.78238552334746,0,0,56.698855404746716
25.04895014189908,52.85462335482036,33.23802991283535,8,8,67.28443490814604
19.305591685913836,18.989148955404822,32.46768647101884,7,16,50.35945407759166
24.286032598323924,47.9871042920845,35.19363529721092,1,19,49.3395817501028
23.209655351753252,46.24185175353706,31.00764802891251,1,0,44.537727205840724
26.037428326314586,60.32783209322624,32.39340590325469,4,8,51.413132901974286
23.093863501530407,46.94473317489479,30.78045369228426,3,13,46.49853519401744
23.011656640958726,52.8488619982951,33.43775359796247,1,23,53.29692286922191
26.195612112864886,70.42276627661302,22.113851819339388,7,4,41.284912118890844
25.005174087252353,64.94351519815423,25.532095160109947,7,5,49.124432215424854
24.948467871548335,64.02271399943453,37.93449828516545,3,4,67.18116753703848
25.40780276942558,50.00127569589148,17.697820889518972,3,3,23.06937229732959
19.393283630378683,60.430322792896526,29.29911035087328,8,15,65.06096285773826
26.270366039960948,52.66102199546406,35.861374798040345,3,15,53.36860429783207
25.837406382040808,53.03906789323062,29.53369667229118,9,9,60.91794629783349
20.94995061427051,59.0968534374655,27.974944642746514,8,13,58.06932161303183
23.267758578977396,49.03006411579068,30.647108384076503,2,12,44.428010169496154
23.882078137117105,69.93003104443204,28.234399099987765,1,3,42.81882375451647
23.5965096467948,53.39869860402063,30.154247463784696,7,13,57.1356699143292
25.001579899705604,61.18360566259665,26.583094817399353,2,23,45.50879171526923
28.29410034549355,69.55600479257298,35.54337209977862,1,23,54.98483880162373
27.245300183018486,65.31653774575175,37.1163246053283,7,8,63.972355080128835
20.06334241970578,40.91080897309475,29.33304838944189,7,2,68.87882066735894
25.866209970918145,59.44895895009884,23.067552896543784,4,9,31.759134278913564
27.986799958606227,63.50719394460647,27.380784148433023,8,14,40.734011652335056
25.16042556206761,63.918630221607486,29.08005669948518,5,23,61.13579842690015
27.2729412755579,43.86705165885369,32.52769438451604,4,18,42.485361965517356
30.036811337102296,48.42964762982676,24.959933884146608,2,1,22.820622927629596
27.071128638320943,64.94558235741621,26.154188406789245,6,1,43.9798710399668
24.747925786925187,47.38239629317354,32.55338068929404,8,8,63.734399378523776
27.13526542225426,52.00303943335686,34.694544160197786,3,3,42.5345932402425
24.434663499290675,70.75875809501969,26.89202977414658,6,4,51.63892465723033
24.071709129854867,54.5220074961521,23.33391473024502,2,1,32.04716127541598
22.9457572928588,47.73225862166157,46.42059100643942,1,6,85.33790396753457
28.690240076496323,46.22382643137095,33.91652118544357,0,18,36.60191504058129
21.544714002173997,58.32719329585188,28.66498119116484,5,5,55.13499674580556
28.59710317403435,41.66851991522791,34.3451563776542,4,22,50.79746003268108
25.499592371221112,52.52664036103582,29.37771685142789,1,15,43.07124138665914
19.802081475594175,58.33230534990022,34.335784445500934,2,13,61.94688152350441
25.102947878974266,67.99149820547667,30.796965988881112,8,11,64.92751614444776
17.699920477045126,61.675480803699955,30.456359490837865,2,5,59.328629514735205
25.876524050493106,47.85934882017821,29.432090658846057,6,21,52.485103143933195
26.655694448966972,66.7841931756372,22.76309333268455,0,12,26.448938364849216
22.22293213304384,52.00484962452522,39.6904744969657,6,14,71.25329378623157
24.370643087866746,42.64296977950591,25.292330398661285,8,23,34.91966236654105
29.86247230125086,53.27958640734528,23.19988211844703,7,13,29.778604365948556
22.48275988721419,69.38169201145702,28.935700586218164,6,7,56.801904524190135
20.823277238830197,56.65240050064925,25.192640932447468,9,20,57.53634512990593
28.444990207387796,55.12521864329786,29.741436047198643,7,19,47.88422840891696
29.887761571592385,71.37211644702853,33.43881924280884,3,10,39.94501585219315
24.01108701554354,40.68645152945573,34.97651450264611,1,20,47.48742553925452
27.03438910622507,42.14400885947228,34.07365360810841,8,8,57.07489266127298
28.024427746592643,38.84153529033168,28.4718397260716,2,11,32.047517940392254
21.772547302384847,58.72648186480055,30.24795913830793,3,5,59.55990957955816
22.544082493896394,56.66493127115125,32.03939525448745,6,18,67.84283093796122
27.692623539464204,70.42736367279775,21.21106288028964,1,2,23.971828125388654
29.05504283612553,57.4347507713677,32.852923500599296,7,0,53.086806230637364
25.688642580523066,50.95842840520697,22.71350356208084,9,14,39.93385886638748
21.360556939493836,55.01794872878107,40.20173299453245,7,14,86.46650026197949
29.961183335098323,56.17707418460958,27.977424576791524,4,4,33.963044381041286
22.407087306564108,38.28238726671833,29.075624114027043,8,21,50.9876834077688
22.994586656485644,82.10331644334893,26.151464503810722,7,23,51.63223255915856
25.027013503468865,60.198710181019116,26.850149840721553,0,10,31.968356268854162
28.662481262144322,57.10008308022589,41.3704678457162,8,22,72.21664832677793
26.561927929656672,61.151639842785805,34.70184844311649,4,0,62.52312105877091
25.24459650108573,62.09410980586605,22.253987774260807,8,22,43.874582302349474
25.38986559035432,53.594465144975686,37.521064503426146,8,9,71.91315592095344
24.1305440059304,48.687588637592995,35.96621137570716,9,19,71.29447906998473
25.674418543555518,60.99450686321704,28.593937688558558,9,10,63.536475193009956
16.41131976691709,58.85710840531453,31.53348471014919,2,6,69.44077894411829
23.110177622790605,46.90109900910592,29.92527960289463,7,16,56.62697386345383
24.723965804750343,69.19035611367264,39.86289952223466,6,11,75.04164336568128
20.546957749141477,57.93352036322983,26.01854905503955,6,3,49.020770807408674
25.15896995343468,62.29819362267631,30.730053048878634,9,11,71.09389000984145
23.386586337041635,68.91920887679919,27.859273345035977,1,23,50.63922691045424
29.266427094946472,55.21888821164835,22.83479797691073,1,2,19.73541753269512
28.719059175644567,58.169520069841155,40.958191275274935,1,17,67.89890612379418
22.602583292645512,63.10027238506116,24.092167104487938,1,11,38.8711129446159
23.547486865299913,47.75138916199948,31.10064593743888,3,23,46.34800166417784
23.778157303174822,55.54051662846001,21.296496968098324,6,23,44.80714223477942
22.64502157152113,56.255485866511485,28.004647303784534,1,18,38.19094344908126
24.58507495208438,45.439414483166054,32.10984410716729,4,12,49.676875842275294
21.725153793337228,78.17636788673879,25.876330102488186,6,15,52.75197937796181
20.608153995187422,40.92706556507598,32.934009253678276,8,7,63.93308045582029
25.868133671700807,42.01896096312842,28.65479454055959,7,5,48.17816050606032
25.888588752665434,68.14226575703579,35.80041256199306,8,9,72.95228087072186
21.587052721020022,62.13266250796542,36.80880456670111,6,9,70.57234087446467
26.686066292287798,44.74035182519222,27.066276196349943,2,5,42.228326166013304
22.105266812504006,61.07289015101693,30.383664296964785,0,7,39.43297490509843
24.759495714113942,69.6785044499731,30.917271132361165,9,17,66.86695656813053
26.46103203783737,54.69736942403014,33.09674647717349,6,16,57.45639833579179
23.89916230588886,80.98822900074582,30.071909981221328,5,9,62.959376604023475
25.364222736423404,37.75938189131965,30.95105479671421,1,1,43.898123820718865
22.450711068337284,61.93823453859102,28.7829676260244,0,11,30.99849534734417
23.41060024971571,66.66528336221003,30.576199334860092,9,19,63.46053102883275
23.38242170735898,63.913439016052465,36.48970096767566,3,9,67.1449295509643
21.76026496037928,52.95644273354352,33.230416206059274,3,8,68.34261924455527
23.469677510652655,52.09558517988851,33.506278197216844,5,15,57.79277568290983
19.35414510340876,59.44145171087257,33.61535162067789,4,6,68.39283285492165
22.526538758573686,63.157544866520695,29.23095611059482,8,8,66.98338965446803
23.14537351989099,61.02473436282364,31.59413521789765,7,23,58.157122614385784
23.23146074251386,65.40057890793389,24.574131608321277,8,5,53.41774327193703
23.275507662387664,44.81130042933265,36.34403828158479,9,9,72.05477742961568
23.814707400419614,52.72229020876365,16.085197838283896,6,6,24.311552951513516
25.43832455425819,45.59984067876246,29.564258038322873,8,17,55.447022874655666
26.623551222397566,51.138872239138585,35.70447988575137,2,10,63.288095317663604
22.0507043194552,65.15220891814306,23.180660331853293,8,0,53.67413357194184
20.390397433832568,56.07983920725229,31.998899588084257,1,20,45.86643024561704
20.87386676327069,81.0685916314977,26.596167767104866,8,23,62.40959557097379
22.53839123641522,56.93406367189717,28.155983674055655,5,18,60.711951157292404
22.944236046550472,55.596918805797365,34.72970480319719,3,22,60.0523081816615
21.69001180140763,56.061829194402165,30.99028462942575,1,4,46.55448631312809
20.11165000725032,48.62191307140064,19.828220660578186,9,23,50.79245885198581
22.631637517577435,54.421633876224064,25.117872301342008,2,5,37.10562296777313
24.544279860341913,66.27788027111646,34.876678674443795,4,21,63.72344602729261
25.785088397506694,56.13970668127772,32.24471359096499,8,6,55.10265180558768
22.327730840675038,47.06540270116528,38.740677862621425,6,22,71.8552155367249
22.7610065335697,45.749153795213644,38.41323797006649,2,3,63.87844470015185
21.21990507345807,50.497981083341564,28.288774349266042,3,15,49.78318073710051
23.90568248887567,55.7386343441088,42.516189025347444,1,9,72.81584333893792
21.454714097427555,66.93586535476263,30.122398349259555,7,14,67.42216330488553
25.7193834397236,41.59511358633563,25.186657327954872,5,12,31.320734841553016
18.64240052419767,51.80173722111244,26.831800670447112,2,7,59.34840639071754
22.921110982642613,56.44310019435079,18.716374473552904,4,21,30.739605762328353
24.903322017575228,36.66294232370565,38.03509504124641,4,12,53.50973739983482
24.551503548967514,46.66401717033594,37.973809945219315,0,23,44.732238377362904
32.07910099194149,48.201114602638135,24.922462805933396,4,6,23.522969663701517
25.049400073703723,47.040296261495016,28.86057855809047,5,16,42.103117490905596
20.98783620947397,56.918895450216475,30.478037720562888,9,3,71.92009729237863
23.713607258732782,53.39440390498203,25.198234739289433,9,6,52.22937402993405
18.671260999600644,49.44713897398964,21.224489843644193,1,15,56.6331142656969
23.75820075210972,59.279626265526346,28.948211981115442,2,1,40.85959569925386
21.500831828997725,72.2307471764625,28.394602852703766,9,20,73.74519988460861
26.746170826680483,71.39256516741753,28.057943795056126,4,21,41.59332372158709
22.351379176213396,35.77228227937664,31.113580313004825,2,22,51.41087104065211
23.64970225261426,60.77072183835139,37.14759829262996,4,13,75.34261578612214
22.09332647578679,53.21976709936162,28.48453640154137,4,13,50.026407749495185
29.216554055559996,56.55155342865356,30.852214993606815,7,7,45.590781460424026
23.036271701646264,51.01716966457452,33.63435261872468,9,5,68.71840239250545
29.497671130437606,56.17588629887202,32.770714632563745,8,21,50.683824994560304
26.4424552863548,56.51407396072019,26.92788237776079,7,6,54.97815320914209
25.44620018200616,49.210482426510765,30.481885615570178,2,6,42.84661770180825
25.10619944195256,46.03632452174819,32.73769910084527,0,1,46.271553359138686
25.181391894648755,50.51304317380516,24.358243312446113,2,3,34.85205516083877
18.21698226196317,57.34259264456765,36.31769505398254,0,12,72.86514661120879
23.16334981754773,60.98996341684264,37.15794452607056,8,9,75.02612485119903
